study,scenario,option_side,scenario_role,carry_hedge,spot_hedge_enabled,option_point_value,futures_multiplier,fee_per_contract,slippage_points,spot_cost_bps,execution_lag_sessions,cohort,date,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,positive_long_option_price,option_price_points,signed_option_mark,option_mark,continuation_points,exercise_value_points,unsigned_payoff,option_payoff,option_cash_flow,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,actual_contracts_1,actual_contracts_2,held_spot_units,target_spot_units,spot_units,spot_market_value,spot_notional,turnover_contracts,spot_turnover_units,spot_turnover_notional,spot_trade_cash_flow,transaction_cost,futures_transaction_cost,spot_transaction_cost,daily_futures_pnl,daily_spot_pnl,daily_financing,dividend_cash_flow,cumulative_futures_pnl,cumulative_spot_pnl,cumulative_financing,cumulative_costs,cumulative_futures_costs,cumulative_spot_costs,cumulative_option_cash_flow,cash,equity,discounted_equity,discounted_pnl_change,borrowing,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,factor_variance,unhedged_factor_variance,residual_scale_exposure,scale_residual,spot_delta_residual,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-19,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,-20.0854284212312,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,-0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0854284212312,0.0,0.0,0.0,0.0,-172.28264497152114,-76.77673911375277,32.260637396639225,32.260637396639225,32.260637396639225,-20.0854284212312,-20.0854284212312,-0.004306839510068848,12.977275494180933,0.36227857524051293,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-19,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,-20.0854284212312,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,-0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,-0.3422723449841341,0.0,-0.3422723449841341,0.0,-0.3422723449841341,0.0,0.0,0.3435839055251351,0.3435839055251351,1602.3420248138866,1602.3420248138866,0.3422723449841341,0.3435839055251351,1602.3420248138866,-1602.3420248138866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1582.2565963926554,0.0,0.0,0.0,1582.2565963926554,-34.411166427329476,0.12908580469355968,0.013509374908811638,0.013509374908811638,32.260637396639225,2.2737367544323206e-13,2.2737367544323206e-13,4.875484397999492e-17,12.977275494180933,0.36227857524051293,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-19,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,-20.0854284212312,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,-0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,-0.31315664080935596,-0.022406112198566693,-0.31315664080935596,-0.022406112198566693,-0.31315664080935596,-0.022406112198566693,0.0,0.33600961406345375,0.33600961406345375,1567.0184682616916,1567.0184682616916,0.33556275300792265,0.33600961406345375,1567.0184682616916,-1567.0184682616916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1546.9330398404604,0.0,0.0,0.0,1546.9330398404604,0.0,-1.4210854715202004e-14,1.0937098008758351e-30,1.0937098008758351e-30,32.260637396639225,0.0,0.0,0.0,12.977275494180933,0.36227857524051293,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-19,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,-20.0854284212312,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,-0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,-0.3422723449841341,0.0,-0.3422723449841341,0.0,-0.3422723449841341,0.0,0.0,0.0,0.0,0.0,0.0,0.3422723449841341,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0854284212312,0.0,0.0,0.0,0.0,-34.411166427329476,0.12908580469355968,0.013509374908811638,0.013509374908811638,32.260637396639225,-1602.3420248138864,-1602.3420248138864,-0.3435839055251351,12.977275494180933,0.36227857524051293,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-19,0,22,IM2409,IM2503,4663.612,4622.8,4430.6,0.07616060317311564,0.011669087981733519,7.842077334819288e-06,0.00020482005197731273,-3.417761109587061e-05,4,False,0.11148546500274653,20.0854284212312,20.0854284212312,-20.0854284212312,-20.0854284212312,20.0854284212312,0.0,0.0,0.0,-0.0,4619.420754718532,-3.3792452814677745,0.0,0.0,-0.31315664080935596,-0.022406112198566693,-0.31315664080935596,-0.022406112198566693,-0.31315664080935596,-0.022406112198566693,0.0,0.0,0.0,0.0,0.0,0.33556275300792265,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0854284212312,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,1.0937098008758351e-30,1.0937098008758351e-30,32.260637396639225,-1567.0184682616916,-1567.0184682616916,-0.33600961406345375,12.977275494180933,0.36227857524051293,False,False,False
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-20,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,-20.37471536753471,-20.37471536753471,20.37471536753471,4.043716041304833,0.0,0.0,-0.0,4533.552947720641,-3.4470522793590135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0011524756768435578,0.0,0.0,0.0,0.0011524756768435578,0.0,0.0,0.0,0.0,20.086580896908043,-0.288134470626666,-0.28811793879525266,-0.28811793879525266,0.0,-175.67923466761076,-82.6679721678662,37.36122189475745,37.36122189475745,37.36122189475745,-20.37471536753471,-20.37471536753471,-0.004449303948271333,13.063992867774914,0.37078174130605274,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-20,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,-20.37471536753471,-20.37471536753471,20.37471536753471,4.043716041304833,0.0,0.0,-0.0,4533.552947720641,-3.4470522793590135,-0.3422723449841341,0.0,-0.3836572571251821,0.0,-0.3836572571251821,0.0,-0.3836572571251821,0.0,0.3435839055251351,0.384562302687152,0.384562302687152,1761.027690944486,1761.027690944486,0.041384912141048,0.0409783971620169,187.65253803761263,-187.65253803761263,0.0,0.0,0.0,29.36696719963877,-28.96687190701309,-0.09078781909079298,0.0,29.36696719963877,-28.96687190701309,-0.09078781909079298,0.0,0.0,0.0,0.0,-1740.63295504972,0.020020527231263685,0.02001937854544254,0.02001937854544254,1740.63295504972,-30.67624527856475,0.1124386116479883,0.010732711051207804,0.010732711051207804,37.36122189475745,0.0,0.0,0.0,13.063992867774914,0.37078174130605274,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-20,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,-20.37471536753471,-20.37471536753471,20.37471536753471,4.043716041304833,0.0,0.0,-0.0,4533.552947720641,-3.4470522793590135,-0.31315664080935596,-0.022406112198566693,-0.3566487870904354,-0.020366025762539642,-0.3566487870904354,-0.020366025762539642,-0.3566487870904354,-0.020366025762539642,0.33600961406345375,0.377122872451646,0.377122872451646,1726.9602783093123,1726.9602783093123,0.0455322327171065,0.04111325838819224,188.2701085900823,-188.2701085900823,0.0,0.0,0.0,28.809209097838682,-28.328298542461656,-0.08876099950336606,0.0,28.809209097838682,-28.328298542461656,-0.08876099950336606,0.0,0.0,0.0,0.0,-1706.4827003322075,0.10286260957012061,0.10285670778642758,0.10285670778642758,1706.4827003322075,0.0,0.0,0.0,0.0,37.36122189475745,0.0,0.0,0.0,13.063992867774914,0.37078174130605274,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-20,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,-20.37471536753471,-20.37471536753471,20.37471536753471,4.043716041304833,0.0,0.0,-0.0,4533.552947720641,-3.4470522793590135,-0.3422723449841341,0.0,-0.3836572571251821,0.0,-0.3836572571251821,0.0,-0.3836572571251821,0.0,0.0,0.0,0.0,0.0,0.0,0.041384912141048,0.0,0.0,-0.0,0.0,0.0,0.0,29.36696719963877,-0.0,0.0011524756768435578,0.0,29.36696719963877,0.0,0.0011524756768435578,0.0,0.0,0.0,0.0,49.45354809654681,29.078832729012102,29.077164319261176,29.077164319261176,0.0,-30.67624527856475,0.1124386116479883,0.010732711051207804,0.010732711051207804,37.36122189475745,-1761.027690944486,-1761.027690944486,-0.384562302687152,13.063992867774914,0.37078174130605274,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2024-08-19,2024-08-20,1,21,IM2409,IM2503,4579.304,4537.0,4344.0,0.07692922372560097,0.029793655736318765,7.67078167386178e-06,0.00020058976082223002,-3.325031696908124e-05,4,False,0.11148546500274653,20.37471536753471,20.37471536753471,-20.37471536753471,-20.37471536753471,20.37471536753471,4.043716041304833,0.0,0.0,-0.0,4533.552947720641,-3.4470522793590135,-0.31315664080935596,-0.022406112198566693,-0.3566487870904354,-0.020366025762539642,-0.3566487870904354,-0.020366025762539642,-0.3566487870904354,-0.020366025762539642,0.0,0.0,0.0,0.0,0.0,0.0455322327171065,0.0,0.0,-0.0,0.0,0.0,0.0,28.809209097838682,-0.0,0.0011524756768435578,0.0,28.809209097838682,0.0,0.0011524756768435578,0.0,0.0,0.0,0.0,48.89578999474672,28.521074627212013,28.519438219057037,28.519438219057037,0.0,0.0,0.0,0.0,0.0,37.36122189475745,-1726.9602783093123,-1726.9602783093123,-0.377122872451646,13.063992867774914,0.37078174130605274,False,False,False
